"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"7445","RT @odsc: As modern machine learning methods become more ubiquitous, increasing attention is being paid to understanding how these models w…",FALSE,0,NA,2019-09-22 16:12:06,FALSE,NA,"1175804975026454531",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sabainam_",5,TRUE,FALSE,NA,NA
"7446","RT @gp_pulipaka: Unsupervised Object Discovery via Capsule Decoders. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTo…",FALSE,0,NA,2019-09-22 16:12:03,FALSE,NA,"1175804965824147456",NA,"<a href=""https://curiousluke.com"" rel=""nofollow"">RTML</a>","TheCuriousLuke",16,TRUE,FALSE,NA,NA
"7447","RT @gp_pulipaka: Unsupervised Object Discovery via Capsule Decoders. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTo…",FALSE,0,NA,2019-09-22 16:11:44,FALSE,NA,"1175804882424610816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RaymondWSA460",16,TRUE,FALSE,NA,NA
"7448","RT @gp_pulipaka: Unsupervised Object Discovery via Capsule Decoders. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTo…",FALSE,0,NA,2019-09-22 16:11:34,FALSE,NA,"1175804844168404993",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DeepSingularity",16,TRUE,FALSE,NA,NA
"7449","RT @gp_pulipaka: Unsupervised Object Discovery via Capsule Decoders. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTo…",FALSE,0,NA,2019-09-22 16:11:30,FALSE,NA,"1175804823926706177",NA,"<a href=""http://localhost.com"" rel=""nofollow"">Serverless Tweet/Retweet Bot</a>","ServerlessFan",16,TRUE,FALSE,NA,NA
"7450","Unsupervised Object Discovery via Capsule Decoders. #BigData #Analytics #DataScience #AI #MachineLearning #IoT… https://t.co/3lOrMdwpEB",FALSE,9,NA,2019-09-22 16:11:24,TRUE,NA,"1175804800849592325",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gp_pulipaka",16,FALSE,FALSE,NA,NA
"7451","RT @TheIBMMSPTeam: IBM #SPSS Modeler is the leading visual #DataScience and machine learning solution your clients are looking for. Take th…",FALSE,0,NA,2019-09-22 16:11:15,FALSE,NA,"1175804762782076928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ArkangelScrap",2,TRUE,FALSE,NA,NA
"7452","RT @DS_Analytics: EIOPA establishes Consultative Expert Group on Digital Ethics in Insurance - EU News https://t.co/qO2qRpTteZ

#DataScienc…",FALSE,0,NA,2019-09-22 16:11:15,FALSE,NA,"1175804761884508160",NA,"<a href=""http://www.wiomax.com/AI"" rel=""nofollow"">WioAI1</a>","WIOMAX_PA",4,TRUE,FALSE,NA,NA
"7453","RT @wil_bielert: RT @ApplyingJ: Researchers Reveal Their Favorite Tools. GPS, history, world's #gold
 #BigData #Analytics #NoSQL #DataScien…",FALSE,0,NA,2019-09-22 16:10:16,FALSE,NA,"1175804517104963586",NA,"<a href=""http://localhost.com"" rel=""nofollow"">Serverless Tweet/Retweet Bot</a>","ServerlessFan",7,TRUE,FALSE,NA,NA
"7454","RT @ApplyingJ: Researchers Reveal Their Favorite Tools. GPS, history, world's #gold
 #BigData #Analytics #NoSQL… https://t.co/9uAoHRXKNT",FALSE,2,NA,2019-09-22 16:10:11,TRUE,NA,"1175804495235825665",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","wil_bielert",7,FALSE,FALSE,NA,NA
"7455","Woke up this morning and realized: 

*** it's exactly 4 weeks till the start of #icqe19 *** 

Can't wait to see eve… https://t.co/ULfH7ZR7TW",FALSE,13,NA,2019-09-22 16:10:10,TRUE,NA,"1175804491284791301",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DWShaffer",3,FALSE,FALSE,NA,NA
"7456","RT @gp_pulipaka: Massive (Free) 8 Hour R and #DataMining Course. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch…",FALSE,0,NA,2019-09-22 16:10:04,FALSE,NA,"1175804463291994118",NA,"<a href=""http://www.website.com"" rel=""nofollow"">javascript-twitter-bot</a>","JSTweetsBot",18,TRUE,FALSE,NA,NA
"7457","RT @Trilateral_UK: We are #hiring! Check out our #careers page to see our current vacancies. Join our research community for a chance to wo…",FALSE,0,NA,2019-09-22 16:10:00,FALSE,NA,"1175804447810887681",NA,"<a href=""https://twitter.com/"" rel=""nofollow"">GDPR Funnel</a>","GDPR25thMay18",1,TRUE,FALSE,NA,NA
"7458","RT @gp_pulipaka: #Geospatial Platform w/ #ReinforcementLearning Featuring @gp_pulipaka by @USATODAY. #BigData #Analytics #DataScience #AI #…",FALSE,0,NA,2019-09-22 16:09:48,FALSE,NA,"1175804395956690944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stella_Holman",91,TRUE,FALSE,NA,NA
"7459","The best thing about Innotribe? Yes! That awesome tea bar. #sibospic.twitter.com/nWeQbSACDT -… https://t.co/qrgdtbH4x4",FALSE,0,NA,2019-09-22 16:09:39,TRUE,NA,"1175804360539942912",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DataScientistsF",0,FALSE,FALSE,NA,NA
"7460","RT @gp_pulipaka: Massive (Free) 8 Hour R and #DataMining Course. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch…",FALSE,0,NA,2019-09-22 16:09:32,FALSE,NA,"1175804330504609794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hernangraffe",18,TRUE,FALSE,NA,NA
"7461","Mastering The Art Of Merchandising In The Technology Age https://t.co/NCGaOYjKfO #ba #businessanalytics,… https://t.co/pRqIhLCCKu",FALSE,0,NA,2019-09-22 16:09:00,TRUE,NA,"1175804198446870528",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","RichardEudes",1,FALSE,FALSE,NA,NA
"7462","Opensource Lightning Network dashboard in R! (https://t.co/K5U7h9sLC6) https://t.co/dmh6A2Ayb3 #lightning #shiny… https://t.co/9oF69vOf0o",FALSE,3,NA,2019-09-22 16:08:52,TRUE,NA,"1175804163009196032",NA,"<a href=""http://www.valeriovaccaro.it"" rel=""nofollow"">twitter integration in r</a>","tulipan81",2,FALSE,FALSE,NA,NA
"7463","RT @KirkDBorne: This 10-page [PDF] reference covers a semester's worth of introductory probability —<U+2B50><U+FE0F>The best #Probability Cheat Sheet tha…",FALSE,0,NA,2019-09-22 16:08:32,FALSE,NA,"1175804079236423681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamHLevey",176,TRUE,FALSE,NA,NA
"7464","RT @gp_pulipaka: Emergent Tool Use from Multi-Agent Interaction. #BigData #Analytics #DataScience #AI #MachineLearning #ReinforcementLearni…",FALSE,0,NA,2019-09-22 16:08:26,FALSE,NA,"1175804055513436160",NA,"<a href=""https://twitter.com/IotTechnojeder"" rel=""nofollow"">TechnorIoT Bot</a>","IoT_Technojeder",6,TRUE,FALSE,NA,NA
"7465","RT @ingliguori: <U+2714> Anatomy of a #Chatbot #infographic by @AISOMA_AG
Via @ingliguori

<U+0001F449><U+0001F3FC> https://t.co/1FZlSrpOgR

@antgrasso @jblefevre60
@hu…",FALSE,0,NA,2019-09-22 16:07:54,FALSE,NA,"1175803918896570368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Khattiy74899201",36,TRUE,FALSE,NA,NA
"7466","RT @marcusborba: Reinventing Jobs

Researchers measure the suitability of machine learning in the workplace

https://t.co/VV3ZId2iGu

#Arti…",FALSE,0,NA,2019-09-22 16:07:31,FALSE,NA,"1175803823383879680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marcusborba",4,TRUE,FALSE,NA,NA
"7467","RT @iamChuckRussell: #Trending: Python Heads IEEE List of Top Programming Languages - Dice Insights

#pyton #python #pythonic #ml, #ai, #an…",FALSE,0,NA,2019-09-22 16:07:29,FALSE,NA,"1175803814231736320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xatierlikeLee",4,TRUE,FALSE,NA,NA
"7468","RT @gp_pulipaka: Emergent Tool Use from Multi-Agent Interaction. #BigData #Analytics #DataScience #AI #MachineLearning #ReinforcementLearni…",FALSE,0,NA,2019-09-22 16:07:01,FALSE,NA,"1175803697928003585",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RaymondWSA460",6,TRUE,FALSE,NA,NA
"7469","We are #hiring! Check out our #careers page to see our current vacancies. Join our research community for a chance… https://t.co/7uomzntQzW",FALSE,3,NA,2019-09-22 16:07:00,TRUE,NA,"1175803692135718913",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Trilateral_UK",1,FALSE,FALSE,NA,NA
"7470","RT @KirkDBorne: This 10-page [PDF] reference covers a semester's worth of introductory probability —<U+2B50><U+FE0F>The best #Probability Cheat Sheet tha…",FALSE,0,NA,2019-09-22 16:06:59,FALSE,NA,"1175803688113311750",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zehavoc",176,TRUE,FALSE,NA,NA
"7471","RT @gp_pulipaka: Emergent Tool Use from Multi-Agent Interaction. #BigData #Analytics #DataScience #AI #MachineLearning #ReinforcementLearni…",FALSE,0,NA,2019-09-22 16:06:51,FALSE,NA,"1175803657515933699",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DeepSingularity",6,TRUE,FALSE,NA,NA
"7472","RT @gp_pulipaka: Emergent Tool Use from Multi-Agent Interaction. #BigData #Analytics #DataScience #AI #MachineLearning #ReinforcementLearni…",FALSE,0,NA,2019-09-22 16:06:48,FALSE,NA,"1175803642739417090",NA,"<a href=""http://localhost.com"" rel=""nofollow"">Serverless Tweet/Retweet Bot</a>","ServerlessFan",6,TRUE,FALSE,NA,NA
"7473","Emergent Tool Use from Multi-Agent Interaction. #BigData #Analytics #DataScience #AI #MachineLearning… https://t.co/Z0PqpUo1Yv",FALSE,4,NA,2019-09-22 16:06:42,TRUE,NA,"1175803619519713285",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gp_pulipaka",6,FALSE,FALSE,NA,NA
"7474","RT @Ronald_vanLoon: 7 Must-See TED Talks On #AI And #MachineLearning
by @ Nicole Martin @Forbes

Read more https://t.co/cBGSl2naXN

#IoT #B…",FALSE,0,NA,2019-09-22 16:06:40,FALSE,NA,"1175803609608577024",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tinusjongert",24,TRUE,FALSE,NA,NA
"7475","RT @iamChuckRussell: #Trending: Python Heads IEEE List of Top Programming Languages - Dice Insights

#pyton #python #pythonic #ml, #ai, #an…",FALSE,0,NA,2019-09-22 16:06:34,FALSE,NA,"1175803583230619649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dicedotcom",4,TRUE,FALSE,NA,NA
"7476","RT @gp_pulipaka: Top 50 #Statistics Blogs of 2019 with 1000+ Statistical Concepts Explained. #BigData #Analytics #DataScience #AI #MachineL…",FALSE,0,NA,2019-09-22 16:06:28,FALSE,NA,"1175803560853831680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","erwin_purnawan",37,TRUE,FALSE,NA,NA
"7477","#DataScience #Analytics https://t.co/FY4A4o66uH",FALSE,0,NA,2019-09-22 16:06:16,FALSE,NA,"1175803508802629632",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MichaelMallari",0,FALSE,FALSE,NA,NA
"7478","RT @iamChuckRussell: #TechnoCool: Deep dive for dark matter may aid all of data science - EurekAlert

#tech #technology #datascience #neura…",FALSE,0,NA,2019-09-22 16:06:15,FALSE,NA,"1175803504570642432",NA,"<a href=""https://asknobody.com/"" rel=""nofollow"">NobodyAnsweringU</a>","askN0B0DY",1,TRUE,FALSE,NA,NA
"7479","RT @DS_Analytics: The Remaking of Disgrace Insurance - Insurance Journal https://t.co/ie8ayYvnFC

#DataScience #MachineLearning #DeepLearni…",FALSE,0,NA,2019-09-22 16:05:56,FALSE,NA,"1175803426346811399",NA,"<a href=""http://www.adaptivebox.net"" rel=""nofollow"">AdaBox1</a>","AdaptiveToolbox",3,TRUE,FALSE,NA,NA
"7480","via @RichardEudes - Notes from the AI frontier: Applications and value of deep learning  https://t.co/oIBd1pl2pV … https://t.co/svA0JB06nG",FALSE,1,NA,2019-09-22 16:05:40,TRUE,NA,"1175803356192870400",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AnalyticsFrance",1,FALSE,FALSE,NA,NA
"7481","via @RichardEudes - Intelligence artificielle : les 4 pièges à éviter avant de se lancer  https://t.co/eCCYL4HKUf … https://t.co/sFAQtWUFwG",FALSE,0,NA,2019-09-22 16:05:39,TRUE,NA,"1175803354129285120",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AnalyticsFrance",0,FALSE,FALSE,NA,NA
"7482","via @RichardEudes - Google launches artificial intelligence research lab in Bengaluru  https://t.co/VB7OLob1ak … https://t.co/bZwTZwABOC",FALSE,0,NA,2019-09-22 16:05:39,TRUE,NA,"1175803351927312386",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AnalyticsFrance",1,FALSE,FALSE,NA,NA
"7483","via @RichardEudes - Notes from the AI frontier: Applications and value of deep learning  https://t.co/3Xj0rph36J … https://t.co/JL7pXN6TMM",FALSE,0,NA,2019-09-22 16:05:33,TRUE,NA,"1175803326996406272",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DataScientistsF",1,FALSE,FALSE,NA,NA
"7484","via @RichardEudes - Intelligence artificielle : les 4 pièges à éviter avant de se lancer  https://t.co/1qsag9E2OT … https://t.co/xyiPAxeTAg",FALSE,0,NA,2019-09-22 16:05:32,TRUE,NA,"1175803325524205569",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DataScientistsF",0,FALSE,FALSE,NA,NA
"7485","via @RichardEudes - Google launches artificial intelligence research lab in Bengaluru  https://t.co/uy2fPgfpa9 … https://t.co/W1m2t4HjRd",FALSE,1,NA,2019-09-22 16:05:32,TRUE,NA,"1175803323749941249",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DataScientistsF",0,FALSE,FALSE,NA,NA
"7486","#TechnoCool: Deep dive for dark matter may aid all of data science - EurekAlert

#tech #technology #datascience… https://t.co/aEnwmcHJiP",FALSE,0,NA,2019-09-22 16:05:17,TRUE,NA,"1175803261837807618",NA,"<a href=""http://www.bitechwatch.com"" rel=""nofollow"">SocialyAnxious</a>","iamChuckRussell",1,FALSE,FALSE,NA,NA
"7487","Be a Better Trader Join our FREE Trading Room! Join a community of traders to learn, profit &amp;  make new friends at… https://t.co/Z2Ttw9C0Ll",FALSE,0,NA,2019-09-22 16:05:03,TRUE,NA,"1175803202631020548",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BullzeyeTrader",0,FALSE,FALSE,NA,NA
"7488","RT @bectcomputing: Want to be a #DataScientist? 25 #data skills in the field of #DataScience.

#BigData #MachineLearning #ArtificialIntelli…",FALSE,0,NA,2019-09-22 16:04:53,FALSE,NA,"1175803159115182080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neuroinvestbry",3,TRUE,FALSE,NA,NA
"7489","RT @scaglia_sergio: Top story: @MikeQuindazzi: 'The #BigData landscape keeps getting BIGGER, revenues to triple by 2026! &gt;&gt;&gt; @StatistaChart…",FALSE,0,NA,2019-09-22 16:04:50,FALSE,NA,"1175803147488378880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Khattiy74899201",2,TRUE,FALSE,NA,NA
"7490","RT @bectcomputing: 10 most innovative technologies that will change our world https://t.co/gXyP9WJ66g
#AugmentedReality #QuantumComputing #…",FALSE,0,NA,2019-09-22 16:04:37,FALSE,NA,"1175803091565916161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neuroinvestbry",8,TRUE,FALSE,NA,NA
"7491","RT @denicewross: .@floranwang and @CodingItForward's #CDF19 -- I thought you might appreciate this compelling #datascience from @smithmegan…",FALSE,0,NA,2019-09-22 16:04:33,FALSE,NA,"1175803077997289477",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phaedrachrousos",5,TRUE,FALSE,NA,NA
"7492","RT @bectcomputing: Social scores may reward or punish citizens in #China 

#AI #facialrecognition #IoT #DataScience #DataAnalytics #FinTech…",FALSE,0,NA,2019-09-22 16:04:16,FALSE,NA,"1175803005146468358",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neuroinvestbry",2,TRUE,FALSE,NA,NA
"7493","RT @SoulpageIT: #Banks collect,store and #analyze huge #data.Read how the various tools of #DataScience can help banks in generating revenu…",FALSE,0,NA,2019-09-22 16:04:15,FALSE,NA,"1175803001350447104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Khattiy74899201",2,TRUE,FALSE,NA,NA
"7494","RT @RichardEudes: New Career Opportunities: AI and Ethics on the Rise https://t.co/JDbct4vFYD #artificialintelligence, #ba #businessanalyti…",FALSE,0,NA,2019-09-22 16:04:10,FALSE,NA,"1175802981134077953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annek993",10,TRUE,FALSE,NA,NA
"7495","Apparently I'm not the only one with Data Science/Machine Learning product management on the brain :… https://t.co/TKrCXvtnV7",FALSE,2,NA,2019-09-22 16:04:05,TRUE,NA,"1175802959738888194",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lnhaynes",0,FALSE,FALSE,NA,NA
"7496","6 kinds of Twitter #SocialMedia Networks @nodexl! @ConnectedAction via @marc_smith @MikeQuindazzi &gt;&gt;… https://t.co/EPuMtFWkjK",FALSE,6,NA,2019-09-22 16:03:48,TRUE,NA,"1175802886237736962",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jackcoleman219",0,FALSE,FALSE,NA,NA
"7497","Comparing Classifiers: Decision Trees, K-NN &amp; Naive Bayes: A myriad of options exist for classification. In general… https://t.co/pKgABPk5mM",FALSE,0,NA,2019-09-22 16:03:32,TRUE,NA,"1175802822631120896",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","DrDataScientist",0,FALSE,FALSE,NA,NA
"7498","RT @Ronald_vanLoon: #ArtificialIntelligence - Basics [#INFOGRAPHICS] 
 by @gogul_ilango | 

#AI #MachineLearning #ML #DeepLearning #DL #Pyt…",FALSE,0,NA,2019-09-22 16:03:25,FALSE,NA,"1175802789449977856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","silentseawolf",27,TRUE,FALSE,NA,NA
"7499","Our next session of Biomedical Data Science covers Summary Statistics Statistical Properties. Join us at 9:30 a.m.… https://t.co/SzDAOdvd4U",FALSE,0,NA,2019-09-22 16:03:20,TRUE,NA,"1175802768747048960",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","PineBiotech",0,FALSE,FALSE,NA,NA
"7500","Everything you need to know about Predictor Variable https://t.co/RMR8hb0uC5 #DataScience #PredictorVariable",FALSE,6,NA,2019-09-22 16:03:14,FALSE,NA,"1175802746244452353",NA,"<a href=""https://deepai.org/"" rel=""nofollow"">DeepAI</a>","Deep__AI",4,FALSE,FALSE,NA,NA
"7501","AR/VR Outbound Marketing Decision Scientist - Tailored Management - [ <U+0001F4CB> More Info  https://t.co/q3jMGwjO2b ] #AI… https://t.co/DgBhQZxt63",FALSE,0,NA,2019-09-22 16:03:12,TRUE,NA,"1175802738011181056",NA,"<a href=""http://www.waseemly.com"" rel=""nofollow"">SocialTweetHP</a>","workwithai",0,FALSE,FALSE,NA,NA
"7502","RT @bicorner: Is Python Strangling R to Death? #BI #Analytics #DataScience #BigData https://t.co/Xj7LcFpqxu https://t.co/0MIazzbDn2",FALSE,0,NA,2019-09-22 16:03:06,FALSE,NA,"1175802713579241473",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chidambara09",3,TRUE,FALSE,NA,NA
"7503","RT @gp_pulipaka: How to Train MAML(Model-Agnostic Meta-Learning). #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch…",FALSE,0,NA,2019-09-22 16:03:04,FALSE,NA,"1175802702640701441",NA,"<a href=""https://curiousluke.com"" rel=""nofollow"">RTML</a>","TheCuriousLuke",15,TRUE,FALSE,NA,NA
"7504","via @RichardEudes - Notes from the AI frontier: Applications and value of deep learning  https://t.co/aFzti5Tsrk … https://t.co/miuNesSlnF",FALSE,1,NA,2019-09-22 16:02:54,TRUE,NA,"1175802661188395009",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BigData_Fr",0,FALSE,FALSE,NA,NA
"7505","via @RichardEudes - Intelligence artificielle : les 4 pièges à éviter avant de se lancer  https://t.co/PCS8Qbj7DG … https://t.co/XhCaf7J4ZB",FALSE,0,NA,2019-09-22 16:02:53,TRUE,NA,"1175802658575257600",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BigData_Fr",0,FALSE,FALSE,NA,NA
"7506","via @RichardEudes - Google launches artificial intelligence research lab in Bengaluru  https://t.co/EdGmi4IDjA … https://t.co/wwaXPD4uX8",FALSE,1,NA,2019-09-22 16:02:53,TRUE,NA,"1175802656574586880",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BigData_Fr",0,FALSE,FALSE,NA,NA
"7507","RT @schmarzo: Data science projects don’t need to seem like a moonshot. <U+0001F680> Heed these 5 essential #datascience lessons for team effectivenes…",FALSE,0,NA,2019-09-22 16:02:46,FALSE,NA,"1175802628326023169",NA,"<a href=""http://www.insomniachat.com"" rel=""nofollow"">spoken word vincent</a>","JustBeMentalist",4,TRUE,FALSE,NA,NA
"7508","RT @gp_pulipaka: How to Train MAML(Model-Agnostic Meta-Learning). #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch…",FALSE,0,NA,2019-09-22 16:02:45,FALSE,NA,"1175802623305216000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chidambara09",15,TRUE,FALSE,NA,NA
"7509","RT @KirkDBorne: Read an excerpt from the book “#PyTorch #DeepLearning Hands-On” here: https://t.co/xxApZnjMlh
——————
#BigData #DataScience…",FALSE,0,NA,2019-09-22 16:02:27,FALSE,NA,"1175802547988238341",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DataSocietyTW",7,TRUE,FALSE,NA,NA
"7510","RT @cichuck: #TechStuff: Breaking Down the Seven Tenets of Data Unification - Datanami

#pyton #python #pythonic #ml, #ai, #analytics #data…",FALSE,0,NA,2019-09-22 16:02:26,FALSE,NA,"1175802545437986816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Khattiy74899201",2,TRUE,FALSE,NA,NA
"7511","RT @DataScientistsF: Why Yesterday's Big Data is Today's Small Data. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTo…",FALSE,0,NA,2019-09-22 16:02:14,FALSE,NA,"1175802494494154752",NA,"<a href=""https://reversepython.net"" rel=""nofollow"">Reverse Python RT Bot</a>","reversepython",5,TRUE,FALSE,NA,NA
"7512","RT @techopcode: What Data Science Skills Do You Need in a Big Data World? https://t.co/I7uKwv8ov8 #bigdata, #datascience, #ds #datascience,…",FALSE,0,NA,2019-09-22 16:02:09,FALSE,NA,"1175802473878966272",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chidambara09",2,TRUE,FALSE,NA,NA
"7513","RT @RichardEudes: Google launches artificial intelligence research lab in Bengaluru https://t.co/qsrE7c2gsZ #artificialintelligence, #bigda…",FALSE,0,NA,2019-09-22 16:01:57,FALSE,NA,"1175802424235159552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chidambara09",4,TRUE,FALSE,NA,NA
"7514","RT @DataScientistsF: 20 Machine Learning Bootcamps and Courses Teaching the Algorithms. #BigData #Analytics #DataScience #AI #MachineLearni…",FALSE,0,NA,2019-09-22 16:01:56,FALSE,NA,"1175802416718991360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Khattiy74899201",9,TRUE,FALSE,NA,NA
"7515","Data science projects don’t need to seem like a moonshot. <U+0001F680> Heed these 5 essential #datascience lessons for team ef… https://t.co/zOtE1U7oCS",FALSE,3,NA,2019-09-22 16:01:49,TRUE,NA,"1175802388910940166",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","schmarzo",4,FALSE,FALSE,NA,NA
"7516","RT @gp_pulipaka: How to Train MAML(Model-Agnostic Meta-Learning). #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch…",FALSE,0,NA,2019-09-22 16:01:39,FALSE,NA,"1175802344799387653",NA,"<a href=""http://127.0.0.1"" rel=""nofollow"">rstatsretweetingtool</a>","rstatstweet",15,TRUE,FALSE,NA,NA
"7517","RT @gp_pulipaka: How to Train MAML(Model-Agnostic Meta-Learning). #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch…",FALSE,0,NA,2019-09-22 16:01:36,FALSE,NA,"1175802334041051137",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RaymondWSA460",15,TRUE,FALSE,NA,NA
"7518","RT @gp_pulipaka: How to Train MAML(Model-Agnostic Meta-Learning). #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch…",FALSE,0,NA,2019-09-22 16:01:25,FALSE,NA,"1175802289648558081",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DeepSingularity",15,TRUE,FALSE,NA,NA
"7519","RT @gp_pulipaka: How to Train MAML(Model-Agnostic Meta-Learning). #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch…",FALSE,0,NA,2019-09-22 16:01:20,FALSE,NA,"1175802268697993216",NA,"<a href=""http://localhost.com"" rel=""nofollow"">Serverless Tweet/Retweet Bot</a>","ServerlessFan",15,TRUE,FALSE,NA,NA
"7520","How to Train MAML(Model-Agnostic Meta-Learning). #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT… https://t.co/4dEC5IPBdL",FALSE,8,NA,2019-09-22 16:01:15,TRUE,NA,"1175802246229049344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gp_pulipaka",15,FALSE,FALSE,NA,NA
